Rule,Lift_Leave,Lift_Stay,Lift_Gap,Direction
"MonthlyIncome_Low_Income, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.3823386705482776,-0.38233867054827764,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Near, OverTime_No",1.0,1.3830035761137167,-0.3830035761137167,→ Ở lại
"JobSatisfaction_Low_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.3845877061469265,-0.3845877061469265,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction",1.0,1.3846565089548248,-0.38465650895482484,→ Ở lại
"DistanceFromHome_Near, JobSatisfaction_Low_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.3849033063006864,-0.38490330630068637,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_High_Income, YearsAtCompany_Mid_Tenure",1.0,1.3849033063006864,-0.38490330630068637,→ Ở lại
"Age_Middle-Aged, WorkLifeBalance_3",1.0,1.3860358113541742,-0.3860358113541742,→ Ở lại
"DistanceFromHome_Medium, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.3868267831149927,-0.38682678311499274,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.3870112260971865,-0.3870112260971865,→ Ở lại
"Age_Middle-Aged, YearsAtCompany_Short_Tenure",1.0,1.3871665465032443,-0.38716654650324434,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.3884285927211832,-0.38842859272118324,→ Ở lại
"Age_Middle-Aged, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.3902592272328567,-0.39025922723285666,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Married, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.390317499478109,-0.3903174994781089,→ Ở lại
"DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.3907130941571468,-0.39071309415714683,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3",1.0,1.3912778363546288,-0.39127783635462876,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.3922948329233489,-0.3922948329233489,→ Ở lại
"DistanceFromHome_Medium, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.3928625207047132,-0.39286252070471317,→ Ở lại
"EnvironmentSatisfaction_3, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.3928625207047132,-0.39286252070471317,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.3930240609312794,-0.3930240609312794,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Single",1.0,1.393596986817326,-0.3935969868173259,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, WorkLifeBalance_3",1.0,1.393596986817326,-0.3935969868173259,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.3939184254026833,-0.3939184254026833,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, DistanceFromHome_Near, WorkLifeBalance_3",1.0,1.393954961897423,-0.39395496189742296,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.3947312058256585,-0.39473120582565846,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Married, MonthlyIncome_Mid_Income",1.0,1.3948666394395404,-0.39486663943954037,→ Ở lại
"Department_Research & Development, JobSatisfaction_Low_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.3949782338308456,-0.3949782338308456,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, OverTime_No, WorkLifeBalance_3",1.0,1.3963016874225027,-0.3963016874225027,→ Ở lại
"JobRole_Research Scientist, JobSatisfaction_Low_Satisfaction",1.0,1.3966604494182433,-0.3966604494182433,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.3970792381586985,-0.3970792381586985,→ Ở lại
"DistanceFromHome_Near, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.3971302190096018,-0.39713021900960177,→ Ở lại
"Department_Research & Development, JobSatisfaction_Low_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.3976128818707527,-0.3976128818707527,→ Ở lại
Age_Middle-Aged,1.0,1.397733405288721,-0.3977334052887209,→ Ở lại
"Age_Middle-Aged, Department_Sales, JobRole_Sales Executive, TotalWorkingYears_Mid-Level",1.0,1.3980800653594772,-0.39808006535947715,→ Ở lại
"JobRole_Research Scientist, MonthlyIncome_Low_Income, YearsAtCompany_Short_Tenure",1.0,1.3981542039095998,-0.39815420390959977,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.398460433648722,-0.3984604336487221,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, YearsAtCompany_Mid_Tenure",1.0,1.3986834387016882,-0.3986834387016882,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Married, TotalWorkingYears_Mid-Level",1.0,1.3991730249524919,-0.39917302495249185,→ Ở lại
"MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.3996393508314968,-0.3996393508314968,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.3998369942545508,-0.39983699425455077,→ Ở lại
"EnvironmentSatisfaction_4, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4005763075908855,-0.40057630759088547,→ Ở lại
"JobSatisfaction_High_Satisfaction, OverTime_No, WorkLifeBalance_3",1.0,1.4009773070330291,-0.40097730703302914,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, YearsAtCompany_Mid_Tenure",1.0,1.401161322898258,-0.401161322898258,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MonthlyIncome_Low_Income, OverTime_No",1.0,1.4019184652278178,-0.4019184652278178,→ Ở lại
"JobSatisfaction_Low_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.4024324720363406,-0.4024324720363406,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married",1.0,1.4042387800361236,-0.40423878003612357,→ Ở lại
"EnvironmentSatisfaction_2, OverTime_No",1.0,1.4046829287384663,-0.40468292873846634,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4047652432776419,-0.40476524327764185,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Low_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.4056081867179524,-0.4056081867179524,→ Ở lại
"Age_Young, YearsAtCompany_Mid_Tenure",1.0,1.405738241844622,-0.40573824184462204,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, MonthlyIncome_Mid_Income",1.0,1.4057681395406214,-0.4057681395406214,→ Ở lại
"Department_Research & Development, DistanceFromHome_Near, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.4057681395406214,-0.4057681395406214,→ Ở lại
"Age_Young, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.4057681395406214,-0.4057681395406214,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near",1.0,1.4058768184121009,-0.4058768184121009,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Low_Income, TotalWorkingYears_Mid-Level",1.0,1.4062712094475365,-0.4062712094475365,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Medium, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4063390839791372,-0.4063390839791372,→ Ở lại
"EnvironmentSatisfaction_4, OverTime_No",1.0,1.406561272046057,-0.40656127204605697,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.4081967869877008,-0.4081967869877008,→ Ở lại
"Department_Research & Development, JobRole_Laboratory Technician, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4103117932559144,-0.4103117932559144,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4106853857839292,-0.4106853857839292,→ Ở lại
"MaritalStatus_Married, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.410776093434764,-0.41077609343476396,→ Ở lại
"Department_Sales, JobRole_Sales Executive, OverTime_No, WorkLifeBalance_3",1.0,1.411434020980776,-0.4114340209807761,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_4, TotalWorkingYears_Mid-Level",1.0,1.4120212620962245,-0.41202126209622447,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Single, YearsAtCompany_Mid_Tenure",1.0,1.4121782799748903,-0.4121782799748903,→ Ở lại
"EnvironmentSatisfaction_3, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.413402887597297,-0.41340288759729704,→ Ở lại
"Department_Research & Development, MonthlyIncome_Low_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.413402887597297,-0.41340288759729704,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Single, OverTime_No",1.0,1.4138866597882993,-0.4138866597882993,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.4151979128545964,-0.4151979128545964,→ Ở lại
"Department_Research & Development, DistanceFromHome_Medium, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4151979128545964,-0.4151979128545964,→ Ở lại
"Department_Research & Development, DistanceFromHome_Far, TotalWorkingYears_Mid-Level",1.0,1.4154991469782352,-0.4154991469782352,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4158868725522438,-0.41588687255224377,→ Ở lại
"JobRole_Research Scientist, MonthlyIncome_Low_Income, WorkLifeBalance_3",1.0,1.4165509697505154,-0.4165509697505154,→ Ở lại
EnvironmentSatisfaction_2,1.0,1.4178902426325108,-0.41789024263251084,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Married, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4188823955369254,-0.4188823955369254,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No",1.0,1.4194960676122452,-0.4194960676122452,→ Ở lại
"Department_Research & Development, EnvironmentSatisfaction_4, TotalWorkingYears_Mid-Level",1.0,1.419538677866036,-0.41953867786603594,→ Ở lại
"Age_Middle-Aged, MonthlyIncome_Low_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.419664268585132,-0.41966426858513195,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_2, OverTime_No",1.0,1.420238287778317,-0.42023828777831707,→ Ở lại
"Department_Research & Development, OverTime_No, YearsAtCompany_Long_Tenure",1.0,1.4202406436849486,-0.4202406436849486,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4219650738011276,-0.4219650738011276,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, MaritalStatus_Single, OverTime_No",1.0,1.4237073602936525,-0.4237073602936525,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Married, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4240640873593053,-0.42406408735930534,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.4242878560719638,-0.42428785607196384,→ Ở lại
"Age_Middle-Aged, Department_Sales, JobRole_Sales Executive, WorkLifeBalance_3",1.0,1.424326632742671,-0.4243266327426709,→ Ở lại
"Department_Research & Development, MaritalStatus_Divorced, YearsAtCompany_Mid_Tenure",1.0,1.424326632742671,-0.4243266327426709,→ Ở lại
"EnvironmentSatisfaction_3, YearsAtCompany_Mid_Tenure",1.0,1.4252696456086287,-0.4252696456086287,→ Ở lại
"EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.4262912212016265,-0.42629122120162655,→ Ở lại
"DistanceFromHome_Near, MonthlyIncome_Mid_Income, OverTime_No",1.0,1.4262912212016265,-0.42629122120162655,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4264296423216964,-0.42642964232169644,→ Ở lại
"JobSatisfaction_High_Satisfaction, MaritalStatus_Single, TotalWorkingYears_Mid-Level",1.0,1.4265422077922076,-0.42654220779220764,→ Ở lại
"Age_Middle-Aged, Department_Research & Development, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.4275915287661838,-0.4275915287661838,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction",1.0,1.4285714285714286,-0.4285714285714286,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4288310390259416,-0.42883103902594155,→ Ở lại
"DistanceFromHome_Medium, JobSatisfaction_High_Satisfaction, OverTime_No",1.0,1.4288799400398888,-0.42887994003988883,→ Ở lại
"Department_Research & Development, MaritalStatus_Single, OverTime_No",1.0,1.4290024742019192,-0.42900247420191917,→ Ở lại
"TotalWorkingYears_Mid-Level, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.42956370740178,-0.42956370740177996,→ Ở lại
"Department_Sales, JobRole_Sales Executive, JobSatisfaction_High_Satisfaction, WorkLifeBalance_3",1.0,1.4303099720810366,-0.4303099720810366,→ Ở lại
"Department_Research & Development, MonthlyIncome_Mid_Income, OverTime_No, WorkLifeBalance_3",1.0,1.4305858806404659,-0.4305858806404659,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_3, TotalWorkingYears_Mid-Level",1.0,1.4306004892290696,-0.43060048922906957,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.4317357852577144,-0.4317357852577144,→ Ở lại
"MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.433976889106467,-0.43397688910646703,→ Ở lại
"MonthlyIncome_Low_Income, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4340043117021535,-0.4340043117021535,→ Ở lại
"DistanceFromHome_Medium, OverTime_No, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4346275138292923,-0.4346275138292923,→ Ở lại
"JobRole_Research Scientist, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4347670799530587,-0.43476707995305874,→ Ở lại
"DistanceFromHome_Far, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4347713361364431,-0.43477133613644314,→ Ở lại
"JobRole_Research Scientist, MonthlyIncome_Low_Income, TotalWorkingYears_Mid-Level",1.0,1.435796817091781,-0.435796817091781,→ Ở lại
"OverTime_No, WorkLifeBalance_2, YearsAtCompany_Mid_Tenure",1.0,1.4361960213488598,-0.4361960213488598,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No, WorkLifeBalance_3",1.0,1.4361960213488598,-0.4361960213488598,→ Ở lại
"DistanceFromHome_Far, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.43619602134886,-0.43619602134886004,→ Ở lại
"Department_Research & Development, OverTime_No, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.43619602134886,-0.43619602134886004,→ Ở lại
"JobSatisfaction_Low_Satisfaction, MonthlyIncome_Mid_Income, YearsAtCompany_Mid_Tenure",1.0,1.43619602134886,-0.43619602134886004,→ Ở lại
"Age_Middle-Aged, OverTime_Yes, YearsAtCompany_Mid_Tenure",1.0,1.43619602134886,-0.43619602134886004,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, TotalWorkingYears_Mid-Level",1.0,1.437048225267019,-0.4370482252670189,→ Ở lại
"EnvironmentSatisfaction_4, YearsAtCompany_Mid_Tenure",1.0,1.4386017892869274,-0.4386017892869274,→ Ở lại
"EnvironmentSatisfaction_3, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.4403710097830134,-0.44037100978301336,→ Ở lại
"EnvironmentSatisfaction_3, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.4411484214224766,-0.44114842142247657,→ Ở lại
"EnvironmentSatisfaction_3, JobSatisfaction_High_Satisfaction, YearsAtCompany_Mid_Tenure",1.0,1.4413621940875248,-0.44136219408752475,→ Ở lại
"Age_Middle-Aged, EnvironmentSatisfaction_2, TotalWorkingYears_Mid-Level",1.0,1.4422788605697152,-0.4422788605697152,→ Ở lại
"JobRole_Research Scientist, MonthlyIncome_Low_Income, TotalWorkingYears_Junior",1.0,1.4430653279574142,-0.44306532795741416,→ Ở lại
"Age_Middle-Aged, DistanceFromHome_Near, OverTime_No",1.0,1.4431783356086147,-0.44317833560861475,→ Ở lại
"Department_Research & Development, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.443525795878557,-0.443525795878557,→ Ở lại
"Age_Middle-Aged, MaritalStatus_Divorced",1.0,1.443701226309922,-0.44370122630992204,→ Ở lại
"EnvironmentSatisfaction_3, TotalWorkingYears_Mid-Level, WorkLifeBalance_3",1.0,1.4445126430073552,-0.44451264300735516,→ Ở lại
"Department_Research & Development, MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4445126430073552,-0.44451264300735516,→ Ở lại
"Department_Research & Development, JobRole_Laboratory Technician, TotalWorkingYears_Mid-Level",1.0,1.4453125,-0.4453125,→ Ở lại
"Age_Young, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.445834920821,-0.44583492082099996,→ Ở lại
"Department_Research & Development, MaritalStatus_Married, WorkLifeBalance_3, YearsAtCompany_Mid_Tenure",1.0,1.447159349756103,-0.44715934975610305,→ Ở lại
"MaritalStatus_Married, MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level",1.0,1.4477824790505263,-0.44778247905052626,→ Ở lại
"Department_Research & Development, JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, WorkLifeBalance_3",1.0,1.4489057206528322,-0.4489057206528322,→ Ở lại
"Department_Sales, JobRole_Sales Executive, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.449071382676009,-0.4490713826760091,→ Ở lại
"EnvironmentSatisfaction_4, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level",1.0,1.449071382676009,-0.4490713826760091,→ Ở lại
"JobSatisfaction_High_Satisfaction, MonthlyIncome_Mid_Income, OverTime_No, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.4490989441371827,-0.44909894413718265,→ Ở lại
"Age_Middle-Aged, JobSatisfaction_High_Satisfaction, TotalWorkingYears_Mid-Level, YearsAtCompany_Mid_Tenure",1.0,1.4498854865827344,-0.4498854865827344,→ Ở lại
"MaritalStatus_Single, YearsAtCompany_Mid_Tenure",1.0,1.4504190844616378,-0.4504190844616378,→ Ở lại
"Department_Research & Development, MonthlyIncome_Low_Income, OverTime_No, YearsAtCompany_Mid_Tenure",1.0,1.451806847667869,-0.45180684766786894,→ Ở lại
"Department_Research & Development, EnvironmentSatisfaction_2, TotalWorkingYears_Mid-Level",1.0,1.4530787703493386,-0.45307877034933863,→ Ở lại
